userId	geneSymbol	geneName	entrezgene	gLink
56259	CTNNBL1	catenin beta like 1	56259	https://www.ncbi.nlm.nih.gov/gene/?term=56259
5626	PROP1	PROP paired-like homeobox 1	5626	https://www.ncbi.nlm.nih.gov/gene/?term=5626
56265	CPXM1	carboxypeptidase X, M14 family member 1	56265	https://www.ncbi.nlm.nih.gov/gene/?term=56265
56270	WDR45B	WD repeat domain 45B	56270	https://www.ncbi.nlm.nih.gov/gene/?term=56270
56271	BEX4	brain expressed X-linked 4	56271	https://www.ncbi.nlm.nih.gov/gene/?term=56271
5629	PROX1	prospero homeobox 1	5629	https://www.ncbi.nlm.nih.gov/gene/?term=5629
563	AZGP1	alpha-2-glycoprotein 1, zinc-binding	563	https://www.ncbi.nlm.nih.gov/gene/?term=563
5631	PRPS1	phosphoribosyl pyrophosphate synthetase 1	5631	https://www.ncbi.nlm.nih.gov/gene/?term=5631
56339	METTL3	methyltransferase like 3	56339	https://www.ncbi.nlm.nih.gov/gene/?term=56339
5638	PRRG1	proline rich and Gla domain 1	5638	https://www.ncbi.nlm.nih.gov/gene/?term=5638
5639	PRRG2	proline rich and Gla domain 2	5639	https://www.ncbi.nlm.nih.gov/gene/?term=5639
56413	LTB4R2	leukotriene B4 receptor 2	56413	https://www.ncbi.nlm.nih.gov/gene/?term=56413
56474	CTPS2	CTP synthase 2	56474	https://www.ncbi.nlm.nih.gov/gene/?term=56474
5649	RELN	reelin	5649	https://www.ncbi.nlm.nih.gov/gene/?term=5649
5653	KLK6	kallikrein related peptidase 6	5653	https://www.ncbi.nlm.nih.gov/gene/?term=5653
56547	MMP26	matrix metallopeptidase 26	56547	https://www.ncbi.nlm.nih.gov/gene/?term=56547
5655	KLK10	kallikrein related peptidase 10	5655	https://www.ncbi.nlm.nih.gov/gene/?term=5655
56604	TUBB7P	tubulin beta 7 pseudogene	56604	https://www.ncbi.nlm.nih.gov/gene/?term=56604
56616	DIABLO	diablo IAP-binding mitochondrial protein	56616	https://www.ncbi.nlm.nih.gov/gene/?term=56616
56623	INPP5E	inositol polyphosphate-5-phosphatase E	56623	https://www.ncbi.nlm.nih.gov/gene/?term=56623
56647	BCCIP	BRCA2 and CDKN1A interacting protein	56647	https://www.ncbi.nlm.nih.gov/gene/?term=56647
56648	EIF5A2	eukaryotic translation initiation factor 5A2	56648	https://www.ncbi.nlm.nih.gov/gene/?term=56648
56649	TMPRSS4	transmembrane serine protease 4	56649	https://www.ncbi.nlm.nih.gov/gene/?term=56649
56652	TWNK	twinkle mtDNA helicase	56652	https://www.ncbi.nlm.nih.gov/gene/?term=56652
56659	KCNK13	potassium two pore domain channel subfamily K member 13	56659	https://www.ncbi.nlm.nih.gov/gene/?term=56659
56666	PANX2	pannexin 2	56666	https://www.ncbi.nlm.nih.gov/gene/?term=56666
56672	AKIP1	A-kinase interacting protein 1	56672	https://www.ncbi.nlm.nih.gov/gene/?term=56672
56673	C11orf16	chromosome 11 open reading frame 16	56673	https://www.ncbi.nlm.nih.gov/gene/?term=56673
56675	NRIP3	nuclear receptor interacting protein 3	56675	https://www.ncbi.nlm.nih.gov/gene/?term=56675
56704	JPH1	junctophilin 1	56704	https://www.ncbi.nlm.nih.gov/gene/?term=56704
5673	PSG5	pregnancy specific beta-1-glycoprotein 5	5673	https://www.ncbi.nlm.nih.gov/gene/?term=5673
56731	SLC2A4RG	SLC2A4 regulator	56731	https://www.ncbi.nlm.nih.gov/gene/?term=56731
5681	PSKH1	protein serine kinase H1	5681	https://www.ncbi.nlm.nih.gov/gene/?term=5681
5682	PSMA1	proteasome subunit alpha 1	5682	https://www.ncbi.nlm.nih.gov/gene/?term=5682
5683	PSMA2	proteasome subunit alpha 2	5683	https://www.ncbi.nlm.nih.gov/gene/?term=5683
56849	TCEAL7	transcription elongation factor A like 7	56849	https://www.ncbi.nlm.nih.gov/gene/?term=56849
56850	GRIPAP1	GRIP1 associated protein 1	56850	https://www.ncbi.nlm.nih.gov/gene/?term=56850
56852	RAD18	RAD18, E3 ubiquitin protein ligase	56852	https://www.ncbi.nlm.nih.gov/gene/?term=56852
5686	PSMA5	proteasome subunit alpha 5	5686	https://www.ncbi.nlm.nih.gov/gene/?term=5686
5688	PSMA7	proteasome subunit alpha 7	5688	https://www.ncbi.nlm.nih.gov/gene/?term=5688
5689	PSMB1	proteasome subunit beta 1	5689	https://www.ncbi.nlm.nih.gov/gene/?term=5689
56892	TCIM	transcriptional and immune response regulator	56892	https://www.ncbi.nlm.nih.gov/gene/?term=56892
56893	UBQLN4	ubiquilin 4	56893	https://www.ncbi.nlm.nih.gov/gene/?term=56893
56896	DPYSL5	dihydropyrimidinase like 5	56896	https://www.ncbi.nlm.nih.gov/gene/?term=56896
56897	WRNIP1	Werner helicase interacting protein 1	56897	https://www.ncbi.nlm.nih.gov/gene/?term=56897
5690	PSMB2	proteasome subunit beta 2	5690	https://www.ncbi.nlm.nih.gov/gene/?term=5690
56901	NDUFA4L2	NDUFA4, mitochondrial complex associated like 2	56901	https://www.ncbi.nlm.nih.gov/gene/?term=56901
56902	PNO1	partner of NOB1 homolog	56902	https://www.ncbi.nlm.nih.gov/gene/?term=56902
56905	C15orf39	chromosome 15 open reading frame 39	56905	https://www.ncbi.nlm.nih.gov/gene/?term=56905
56906	THAP10	THAP domain containing 10	56906	https://www.ncbi.nlm.nih.gov/gene/?term=56906
5691	PSMB3	proteasome subunit beta 3	5691	https://www.ncbi.nlm.nih.gov/gene/?term=5691
56910	STARD7	StAR related lipid transfer domain containing 7	56910	https://www.ncbi.nlm.nih.gov/gene/?term=56910
56911	MAP3K7CL	MAP3K7 C-terminal like	56911	https://www.ncbi.nlm.nih.gov/gene/?term=56911
56915	EXOSC5	exosome component 5	56915	https://www.ncbi.nlm.nih.gov/gene/?term=56915
56916	SMARCAD1	SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1	56916	https://www.ncbi.nlm.nih.gov/gene/?term=56916
56917	MEIS3	Meis homeobox 3	56917	https://www.ncbi.nlm.nih.gov/gene/?term=56917
56919	DHX33	DEAH-box helicase 33	56919	https://www.ncbi.nlm.nih.gov/gene/?term=56919
5692	PSMB4	proteasome subunit beta 4	5692	https://www.ncbi.nlm.nih.gov/gene/?term=5692
56924	PAK6	p21 (RAC1) activated kinase 6	56924	https://www.ncbi.nlm.nih.gov/gene/?term=56924
56926	NCLN	nicalin	56926	https://www.ncbi.nlm.nih.gov/gene/?term=56926
5693	PSMB5	proteasome subunit beta 5	5693	https://www.ncbi.nlm.nih.gov/gene/?term=5693
56931	DUS3L	dihydrouridine synthase 3 like	56931	https://www.ncbi.nlm.nih.gov/gene/?term=56931
56936	CCDC177	coiled-coil domain containing 177	56936	https://www.ncbi.nlm.nih.gov/gene/?term=56936
56937	PMEPA1	prostate transmembrane protein, androgen induced 1	56937	https://www.ncbi.nlm.nih.gov/gene/?term=56937
56938	ARNTL2	aryl hydrocarbon receptor nuclear translocator like 2	56938	https://www.ncbi.nlm.nih.gov/gene/?term=56938
5694	PSMB6	proteasome subunit beta 6	5694	https://www.ncbi.nlm.nih.gov/gene/?term=5694
56941	HMCES	5-hydroxymethylcytosine binding, ES cell specific	56941	https://www.ncbi.nlm.nih.gov/gene/?term=56941
56942	CMC2	C-X9-C motif containing 2	56942	https://www.ncbi.nlm.nih.gov/gene/?term=56942
56945	MRPS22	mitochondrial ribosomal protein S22	56945	https://www.ncbi.nlm.nih.gov/gene/?term=56945
56949	XAB2	XPA binding protein 2	56949	https://www.ncbi.nlm.nih.gov/gene/?term=56949
5695	PSMB7	proteasome subunit beta 7	5695	https://www.ncbi.nlm.nih.gov/gene/?term=5695
56954	NIT2	nitrilase family member 2	56954	https://www.ncbi.nlm.nih.gov/gene/?term=56954
56955	MEPE	matrix extracellular phosphoglycoprotein	56955	https://www.ncbi.nlm.nih.gov/gene/?term=56955
56964	WDR93	WD repeat domain 93	56964	https://www.ncbi.nlm.nih.gov/gene/?term=56964
56967	C14orf132	chromosome 14 open reading frame 132	56967	https://www.ncbi.nlm.nih.gov/gene/?term=56967
5697	PYY	peptide YY	5697	https://www.ncbi.nlm.nih.gov/gene/?term=5697
56970	ATXN7L3	ataxin 7 like 3	56970	https://www.ncbi.nlm.nih.gov/gene/?term=56970
56971	CEACAM19	carcinoembryonic antigen related cell adhesion molecule 19	56971	https://www.ncbi.nlm.nih.gov/gene/?term=56971
56977	STOX2	storkhead box 2	56977	https://www.ncbi.nlm.nih.gov/gene/?term=56977
56983	POGLUT1	protein O-glucosyltransferase 1	56983	https://www.ncbi.nlm.nih.gov/gene/?term=56983
56984	PSMG2	proteasome assembly chaperone 2	56984	https://www.ncbi.nlm.nih.gov/gene/?term=56984
56992	KIF15	kinesin family member 15	56992	https://www.ncbi.nlm.nih.gov/gene/?term=56992
56995	TULP4	tubby like protein 4	56995	https://www.ncbi.nlm.nih.gov/gene/?term=56995
56996	SLC12A9	solute carrier family 12 member 9	56996	https://www.ncbi.nlm.nih.gov/gene/?term=56996
56998	CTNNBIP1	catenin beta interacting protein 1	56998	https://www.ncbi.nlm.nih.gov/gene/?term=56998
570	BAAT	bile acid-CoA:amino acid N-acyltransferase	570	https://www.ncbi.nlm.nih.gov/gene/?term=570
5700	PSMC1	proteasome 26S subunit, ATPase 1	5700	https://www.ncbi.nlm.nih.gov/gene/?term=5700
57002	YAE1	YAE1, ABCE1 maturation factor	57002	https://www.ncbi.nlm.nih.gov/gene/?term=57002
57016	AKR1B10	aldo-keto reductase family 1 member B10	57016	https://www.ncbi.nlm.nih.gov/gene/?term=57016
5704	PSMC4	proteasome 26S subunit, ATPase 4	5704	https://www.ncbi.nlm.nih.gov/gene/?term=5704
5705	PSMC5	proteasome 26S subunit, ATPase 5	5705	https://www.ncbi.nlm.nih.gov/gene/?term=5705
5706	PSMC6	proteasome 26S subunit, ATPase 6	5706	https://www.ncbi.nlm.nih.gov/gene/?term=5706
57060	PCBP4	poly(rC) binding protein 4	57060	https://www.ncbi.nlm.nih.gov/gene/?term=57060
5707	PSMD1	proteasome 26S subunit, non-ATPase 1	5707	https://www.ncbi.nlm.nih.gov/gene/?term=5707
5708	PSMD2	proteasome 26S subunit, non-ATPase 2	5708	https://www.ncbi.nlm.nih.gov/gene/?term=5708
57088	PLSCR4	phospholipid scramblase 4	57088	https://www.ncbi.nlm.nih.gov/gene/?term=57088
5709	PSMD3	proteasome 26S subunit, non-ATPase 3	5709	https://www.ncbi.nlm.nih.gov/gene/?term=5709
57096	RPGRIP1	RPGR interacting protein 1	57096	https://www.ncbi.nlm.nih.gov/gene/?term=57096
57099	AVEN	apoptosis and caspase activation inhibitor	57099	https://www.ncbi.nlm.nih.gov/gene/?term=57099
5710	PSMD4	proteasome 26S subunit, non-ATPase 4	5710	https://www.ncbi.nlm.nih.gov/gene/?term=5710
57103	TIGAR	TP53 induced glycolysis regulatory phosphatase	57103	https://www.ncbi.nlm.nih.gov/gene/?term=57103
57104	PNPLA2	patatin like phospholipase domain containing 2	57104	https://www.ncbi.nlm.nih.gov/gene/?term=57104
57106	NAT14	N-acetyltransferase 14 (putative)	57106	https://www.ncbi.nlm.nih.gov/gene/?term=57106
57109	REXO4	REX4 homolog, 3'-5' exonuclease	57109	https://www.ncbi.nlm.nih.gov/gene/?term=57109
57111	RAB25	RAB25, member RAS oncogene family	57111	https://www.ncbi.nlm.nih.gov/gene/?term=57111
57115	PGLYRP4	peptidoglycan recognition protein 4	57115	https://www.ncbi.nlm.nih.gov/gene/?term=57115
57122	NUP107	nucleoporin 107	57122	https://www.ncbi.nlm.nih.gov/gene/?term=57122
57125	PLXDC1	plexin domain containing 1	57125	https://www.ncbi.nlm.nih.gov/gene/?term=57125
57126	CD177	CD177 molecule	57126	https://www.ncbi.nlm.nih.gov/gene/?term=57126
57127	RHBG	Rh family B glycoprotein (gene/pseudogene)	57127	https://www.ncbi.nlm.nih.gov/gene/?term=57127
57128	LYRM4	LYR motif containing 4	57128	https://www.ncbi.nlm.nih.gov/gene/?term=57128
57129	MRPL47	mitochondrial ribosomal protein L47	57129	https://www.ncbi.nlm.nih.gov/gene/?term=57129
5713	PSMD7	proteasome 26S subunit, non-ATPase 7	5713	https://www.ncbi.nlm.nih.gov/gene/?term=5713
57130	ATP13A1	ATPase 13A1	57130	https://www.ncbi.nlm.nih.gov/gene/?term=57130
5714	PSMD8	proteasome 26S subunit, non-ATPase 8	5714	https://www.ncbi.nlm.nih.gov/gene/?term=5714
57140	RNPEPL1	arginyl aminopeptidase like 1	57140	https://www.ncbi.nlm.nih.gov/gene/?term=57140
57143	ADCK1	aarF domain containing kinase 1	57143	https://www.ncbi.nlm.nih.gov/gene/?term=57143
57146	TMEM159	transmembrane protein 159	57146	https://www.ncbi.nlm.nih.gov/gene/?term=57146
57148	RALGAPB	Ral GTPase activating protein non-catalytic beta subunit	57148	https://www.ncbi.nlm.nih.gov/gene/?term=57148
57149	LYRM1	LYR motif containing 1	57149	https://www.ncbi.nlm.nih.gov/gene/?term=57149
57154	SMURF1	SMAD specific E3 ubiquitin protein ligase 1	57154	https://www.ncbi.nlm.nih.gov/gene/?term=57154
57161	PELI2	pellino E3 ubiquitin protein ligase family member 2	57161	https://www.ncbi.nlm.nih.gov/gene/?term=57161
57167	SALL4	spalt like transcription factor 4	57167	https://www.ncbi.nlm.nih.gov/gene/?term=57167
57169	ZNFX1	zinc finger NFX1-type containing 1	57169	https://www.ncbi.nlm.nih.gov/gene/?term=57169
5717	PSMD11	proteasome 26S subunit, non-ATPase 11	5717	https://www.ncbi.nlm.nih.gov/gene/?term=5717
57172	CAMK1G	calcium/calmodulin dependent protein kinase IG	57172	https://www.ncbi.nlm.nih.gov/gene/?term=57172
57175	CORO1B	coronin 1B	57175	https://www.ncbi.nlm.nih.gov/gene/?term=57175
57176	VARS2	valyl-tRNA synthetase 2, mitochondrial	57176	https://www.ncbi.nlm.nih.gov/gene/?term=57176
5718	PSMD12	proteasome 26S subunit, non-ATPase 12	5718	https://www.ncbi.nlm.nih.gov/gene/?term=5718
57180	ACTR3B	actin related protein 3B	57180	https://www.ncbi.nlm.nih.gov/gene/?term=57180
57181	SLC39A10	solute carrier family 39 member 10	57181	https://www.ncbi.nlm.nih.gov/gene/?term=57181
57187	THOC2	THO complex 2	57187	https://www.ncbi.nlm.nih.gov/gene/?term=57187
57188	ADAMTSL3	ADAMTS like 3	57188	https://www.ncbi.nlm.nih.gov/gene/?term=57188
5719	PSMD13	proteasome 26S subunit, non-ATPase 13	5719	https://www.ncbi.nlm.nih.gov/gene/?term=5719
57190	SELENON	selenoprotein N	57190	https://www.ncbi.nlm.nih.gov/gene/?term=57190
57210	SLC45A4	solute carrier family 45 member 4	57210	https://www.ncbi.nlm.nih.gov/gene/?term=57210
57212	TP73-AS1	TP73 antisense RNA 1	57212	https://www.ncbi.nlm.nih.gov/gene/?term=57212
57213	SPRYD7	SPRY domain containing 7	57213	https://www.ncbi.nlm.nih.gov/gene/?term=57213
57214	CEMIP	cell migration inducing hyaluronidase 1	57214	https://www.ncbi.nlm.nih.gov/gene/?term=57214
57215	THAP11	THAP domain containing 11	57215	https://www.ncbi.nlm.nih.gov/gene/?term=57215
572558	PGM5-AS1	PGM5 antisense RNA 1	572558	https://www.ncbi.nlm.nih.gov/gene/?term=572558
5726	TAS2R38	taste 2 receptor member 38	5726	https://www.ncbi.nlm.nih.gov/gene/?term=5726
5728	PTEN	phosphatase and tensin homolog	5728	https://www.ncbi.nlm.nih.gov/gene/?term=5728
5729	PTGDR	prostaglandin D2 receptor	5729	https://www.ncbi.nlm.nih.gov/gene/?term=5729
57332	CBX8	chromobox 8	57332	https://www.ncbi.nlm.nih.gov/gene/?term=57332
57333	RCN3	reticulocalbin 3	57333	https://www.ncbi.nlm.nih.gov/gene/?term=57333
5734	PTGER4	prostaglandin E receptor 4	5734	https://www.ncbi.nlm.nih.gov/gene/?term=5734
5740	PTGIS	prostaglandin I2 synthase	5740	https://www.ncbi.nlm.nih.gov/gene/?term=5740
574029	DUSP5P1	dual specificity phosphatase 5 pseudogene 1	574029	https://www.ncbi.nlm.nih.gov/gene/?term=574029
57403	RAB22A	RAB22A, member RAS oncogene family	57403	https://www.ncbi.nlm.nih.gov/gene/?term=57403
57405	SPC25	SPC25, NDC80 kinetochore complex component	57405	https://www.ncbi.nlm.nih.gov/gene/?term=57405
57407	NMRAL1	NmrA like redox sensor 1	57407	https://www.ncbi.nlm.nih.gov/gene/?term=57407
57418	WDR18	WD repeat domain 18	57418	https://www.ncbi.nlm.nih.gov/gene/?term=57418
5742	PTGS1	prostaglandin-endoperoxide synthase 1	5742	https://www.ncbi.nlm.nih.gov/gene/?term=5742
5744	PTHLH	parathyroid hormone like hormone	5744	https://www.ncbi.nlm.nih.gov/gene/?term=5744
57449	PLEKHG5	pleckstrin homology and RhoGEF domain containing G5	57449	https://www.ncbi.nlm.nih.gov/gene/?term=57449
57456	KIAA1143	KIAA1143	57456	https://www.ncbi.nlm.nih.gov/gene/?term=57456
57460	PPM1H	protein phosphatase, Mg2+/Mn2+ dependent 1H	57460	https://www.ncbi.nlm.nih.gov/gene/?term=57460
57461	ISY1	ISY1 splicing factor homolog	57461	https://www.ncbi.nlm.nih.gov/gene/?term=57461
57464	STRIP2	striatin interacting protein 2	57464	https://www.ncbi.nlm.nih.gov/gene/?term=57464
57465	TBC1D24	TBC1 domain family member 24	57465	https://www.ncbi.nlm.nih.gov/gene/?term=57465
57469	PNMA8B	PNMA family member 8B	57469	https://www.ncbi.nlm.nih.gov/gene/?term=57469
5747	PTK2	protein tyrosine kinase 2	5747	https://www.ncbi.nlm.nih.gov/gene/?term=5747
57470	LRRC47	leucine rich repeat containing 47	57470	https://www.ncbi.nlm.nih.gov/gene/?term=57470
57472	CNOT6	CCR4-NOT transcription complex subunit 6	57472	https://www.ncbi.nlm.nih.gov/gene/?term=57472
57474	ZNF490	zinc finger protein 490	57474	https://www.ncbi.nlm.nih.gov/gene/?term=57474
57476	GRAMD1B	GRAM domain containing 1B	57476	https://www.ncbi.nlm.nih.gov/gene/?term=57476
57477	SHROOM4	shroom family member 4	57477	https://www.ncbi.nlm.nih.gov/gene/?term=57477
57479	PRR12	proline rich 12	57479	https://www.ncbi.nlm.nih.gov/gene/?term=57479
57484	RNF150	ring finger protein 150	57484	https://www.ncbi.nlm.nih.gov/gene/?term=57484
57502	NLGN4X	neuroligin 4 X-linked	57502	https://www.ncbi.nlm.nih.gov/gene/?term=57502
57505	AARS2	alanyl-tRNA synthetase 2, mitochondrial	57505	https://www.ncbi.nlm.nih.gov/gene/?term=57505
57508	INTS2	integrator complex subunit 2	57508	https://www.ncbi.nlm.nih.gov/gene/?term=57508
57510	XPO5	exportin 5	57510	https://www.ncbi.nlm.nih.gov/gene/?term=57510
57521	RPTOR	regulatory associated protein of MTOR complex 1	57521	https://www.ncbi.nlm.nih.gov/gene/?term=57521
57526	PCDH19	protocadherin 19	57526	https://www.ncbi.nlm.nih.gov/gene/?term=57526
5753	PTK6	protein tyrosine kinase 6	5753	https://www.ncbi.nlm.nih.gov/gene/?term=5753
57533	TBC1D14	TBC1 domain family member 14	57533	https://www.ncbi.nlm.nih.gov/gene/?term=57533
57537	SORCS2	sortilin related VPS10 domain containing receptor 2	57537	https://www.ncbi.nlm.nih.gov/gene/?term=57537
57539	WDR35	WD repeat domain 35	57539	https://www.ncbi.nlm.nih.gov/gene/?term=57539
5754	PTK7	protein tyrosine kinase 7 (inactive)	5754	https://www.ncbi.nlm.nih.gov/gene/?term=5754
57541	ZNF398	zinc finger protein 398	57541	https://www.ncbi.nlm.nih.gov/gene/?term=57541
57542	KLHL42	kelch like family member 42	57542	https://www.ncbi.nlm.nih.gov/gene/?term=57542
57546	PDP2	pyruvate dehyrogenase phosphatase catalytic subunit 2	57546	https://www.ncbi.nlm.nih.gov/gene/?term=57546
57556	SEMA6A	semaphorin 6A	57556	https://www.ncbi.nlm.nih.gov/gene/?term=57556
57558	USP35	ubiquitin specific peptidase 35	57558	https://www.ncbi.nlm.nih.gov/gene/?term=57558
57559	STAMBPL1	STAM binding protein like 1	57559	https://www.ncbi.nlm.nih.gov/gene/?term=57559
57567	ZNF319	zinc finger protein 319	57567	https://www.ncbi.nlm.nih.gov/gene/?term=57567
57569	ARHGAP20	Rho GTPase activating protein 20	57569	https://www.ncbi.nlm.nih.gov/gene/?term=57569
5757	PTMA	prothymosin alpha	5757	https://www.ncbi.nlm.nih.gov/gene/?term=5757
57570	TRMT5	tRNA methyltransferase 5	57570	https://www.ncbi.nlm.nih.gov/gene/?term=57570
57571	CARNS1	carnosine synthase 1	57571	https://www.ncbi.nlm.nih.gov/gene/?term=57571
57574	MARCH4	membrane associated ring-CH-type finger 4	57574	https://www.ncbi.nlm.nih.gov/gene/?term=57574
57589	RIC1	RIC1 homolog, RAB6A GEF complex partner 1	57589	https://www.ncbi.nlm.nih.gov/gene/?term=57589
57592	ZNF687	zinc finger protein 687	57592	https://www.ncbi.nlm.nih.gov/gene/?term=57592
57593	EBF4	EBF family member 4	57593	https://www.ncbi.nlm.nih.gov/gene/?term=57593
57596	BEGAIN	brain enriched guanylate kinase associated	57596	https://www.ncbi.nlm.nih.gov/gene/?term=57596
57597	BAHCC1	BAH domain and coiled-coil containing 1	57597	https://www.ncbi.nlm.nih.gov/gene/?term=57597
576	ADGRB2	adhesion G protein-coupled receptor B2	576	https://www.ncbi.nlm.nih.gov/gene/?term=576
57610	RANBP10	RAN binding protein 10	57610	https://www.ncbi.nlm.nih.gov/gene/?term=57610
57611	ISLR2	immunoglobulin superfamily containing leucine rich repeat 2	57611	https://www.ncbi.nlm.nih.gov/gene/?term=57611
57617	VPS18	VPS18, CORVET/HOPS core subunit	57617	https://www.ncbi.nlm.nih.gov/gene/?term=57617
57621	ZBTB2	zinc finger and BTB domain containing 2	57621	https://www.ncbi.nlm.nih.gov/gene/?term=57621
57631	LRCH2	leucine rich repeats and calponin homology domain containing 2	57631	https://www.ncbi.nlm.nih.gov/gene/?term=57631
57634	EP400	E1A binding protein p400	57634	https://www.ncbi.nlm.nih.gov/gene/?term=57634
5764	PTN	pleiotrophin	5764	https://www.ncbi.nlm.nih.gov/gene/?term=5764
57647	DHX37	DEAH-box helicase 37	57647	https://www.ncbi.nlm.nih.gov/gene/?term=57647
57650	CIP2A	cell proliferation regulating inhibitor of protein phosphatase 2A	57650	https://www.ncbi.nlm.nih.gov/gene/?term=57650
57655	GRAMD1A	GRAM domain containing 1A	57655	https://www.ncbi.nlm.nih.gov/gene/?term=57655
57657	HCN3	hyperpolarization activated cyclic nucleotide gated potassium channel 3	57657	https://www.ncbi.nlm.nih.gov/gene/?term=57657
57661	PHRF1	PHD and ring finger domains 1	57661	https://www.ncbi.nlm.nih.gov/gene/?term=57661
